interactionID	basisOfRecord	sourceTaxonId	sourceTaxonName	sourceVerbatimName	sourceFamilyName	sourceCommonName	sourceSexName	sourceSexID	sourceLifeStageName	sourceAssociatedSequences	interactionTypeId	isNegated	interactionTypeName	targetBodyPartName	targetBodyPartId	experimentalConditionName	experimentalConditionId	targetTaxonId	targetTaxonName	targetVerbatimName	targetFamilyName	targetCommonName	targetLifeStageName	targetAssociatedSequences	country	stateProvince	county	verbatimLocality	localityId	locality	habitat	decimalLatitude	decimalLongitude	minimumElevationInMeters	maximumElevationInMeters	verbatimEventDate	eventDate	eventTime	referenceDoi	referenceCitation	referenceType	primarySource	enteredBy	notes
473	literatureRecord	https://www.gbif.org/species/1357790	Andrena vicina		Andrenidae		male	http://purl.obolibrary.org/obo/FBcv_0000333			http://purl.obolibrary.org/obo/RO_0002618		flying in the lee of			blueberry field	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3925	Pinaceae		Pinaceae	pine tree			United States	Maine	Washington	near Deblois		near Deblois	scrub vegetation devoted primarily to blueberry production					1968-05-02	1968-05-02			"Miliczky, E., & Osgood, E. (1995). Bionomics of Andrena (Melandrena) vicina Smith in Maine and Washington, with New Parasite Records for A. (M.) regularis Malloch and a Review of Melandrena Biology. Journal of the Kansas Entomological Society,68(1), 51-66. Retrieved April 17, 2020, from www.jstor.org/stable/25085560"	journal article	TRUE	Elaine Tan	
474	literatureRecord	https://www.gbif.org/species/1357790	Andrena vicina		Andrenidae		female	http://purl.obolibrary.org/obo/FBcv_0000334			http://purl.obolibrary.org/obo/RO_0002618		flying in the lee of			blueberry field	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3925	Pinaceae		Pinaceae	pine tree			United States	Maine	Washington	near Deblois		near Deblois	scrub vegetation devoted primarily to blueberry production					1968-05-02	1968-05-02			"Miliczky, E., & Osgood, E. (1995). Bionomics of Andrena (Melandrena) vicina Smith in Maine and Washington, with New Parasite Records for A. (M.) regularis Malloch and a Review of Melandrena Biology. Journal of the Kansas Entomological Society,68(1), 51-66. Retrieved April 17, 2020, from www.jstor.org/stable/25085560"	journal article	TRUE	Elaine Tan	
475	literatureRecord	https://www.gbif.org/species/1357790	Andrena vicina		Andrenidae		female	http://purl.obolibrary.org/obo/FBcv_0000334			http://purl.obolibrary.org/obo/RO_0002622		collecting pollen	flower	http://purl.obolibrary.org/obo/PO_0009046	blueberry field	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3001244	Malus domestica		Rosaceae	apple			United States	Maine	Washington	near Deblois		near Deblois	scrub vegetation devoted primarily to blueberry production					1992-04-19	1992-04-19			"Miliczky, E., & Osgood, E. (1995). Bionomics of Andrena (Melandrena) vicina Smith in Maine and Washington, with New Parasite Records for A. (M.) regularis Malloch and a Review of Melandrena Biology. Journal of the Kansas Entomological Society,68(1), 51-66. Retrieved April 17, 2020, from www.jstor.org/stable/25085560"	journal article	TRUE	Elaine Tan	
476	literatureRecord	https://www.gbif.org/species/1357790	Andrena vicina		Andrenidae		female	http://purl.obolibrary.org/obo/FBcv_0000334			http://purl.obolibrary.org/obo/RO_0002622		collecting pollen	flower	http://purl.obolibrary.org/obo/PO_0009046	blueberry field	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3022789	Prunus mahaleb		Rosaceae	sweet cherry			United States	Maine	Washington	near Deblois		near Deblois	scrub vegetation devoted primarily to blueberry production					1992-04-19	1992-04-19			"Miliczky, E., & Osgood, E. (1995). Bionomics of Andrena (Melandrena) vicina Smith in Maine and Washington, with New Parasite Records for A. (M.) regularis Malloch and a Review of Melandrena Biology. Journal of the Kansas Entomological Society,68(1), 51-66. Retrieved April 17, 2020, from www.jstor.org/stable/25085560"	journal article	TRUE	Elaine Tan	
477	literatureRecord	https://www.gbif.org/species/1357790	Andrena vicina		Andrenidae		female	http://purl.obolibrary.org/obo/FBcv_0000334			http://purl.obolibrary.org/obo/RO_0002623		collecting pollen	flower	http://purl.obolibrary.org/obo/PO_0009046	blueberry field	http://purl.obolibrary.org/obo/ENVO_01000312	https://www.gbif.org/species/3021496	Prunus laurocerasus		Rosaceae	cherry laurel			United States	Maine	Washington	near Deblois		near Deblois	scrub vegetation devoted primarily to blueberry production					1992-04-19	1992-04-19			"Miliczky, E., & Osgood, E. (1995). Bionomics of Andrena (Melandrena) vicina Smith in Maine and Washington, with New Parasite Records for A. (M.) regularis Malloch and a Review of Melandrena Biology. Journal of the Kansas Entomological Society,68(1), 51-66. Retrieved April 17, 2020, from www.jstor.org/stable/25085560"	journal article	TRUE	Elaine Tan	
478	literatureRecord	https://www.gbif.org/species/1357790	Andrena vicina		Andrenidae						http://purl.obolibrary.org/obo/RO_0008504		parasitized by	nest	http://purl.obolibrary.org/obo/ENVO_00005803	lawn	http://purl.obolibrary.org/obo/ENVO_00005756	https://www.gbif.org/species/1343369	Nomada nr. cressonii		Apidae	cuckoo bee			United States	Washington	Snohomish	Edmonds		Edmonds	maintained suburban lawn					2022-03-28	1992-03-28			"Miliczky, E., & Osgood, E. (1995). Bionomics of Andrena (Melandrena) vicina Smith in Maine and Washington, with New Parasite Records for A. (M.) regularis Malloch and a Review of Melandrena Biology. Journal of the Kansas Entomological Society,68(1), 51-66. Retrieved April 17, 2020, from www.jstor.org/stable/25085560"	journal article	TRUE	Elaine Tan	
479	literatureRecord	https://www.gbif.org/species/1357790	Andrena vicina		Andrenidae						http://purl.obolibrary.org/obo/RO_0008504		parasitized by	nest	http://purl.obolibrary.org/obo/ENVO_00005803	blueberry field	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/1343369	Nomada cressonii		Apidae	cuckoo bee			United States	Maine	Washington	near Deblois		near Deblois	scrub vegetation devoted primarily to blueberry production					May 1966 and 1968	1966-05-00			"Miliczky, E., & Osgood, E. (1995). Bionomics of Andrena (Melandrena) vicina Smith in Maine and Washington, with New Parasite Records for A. (M.) regularis Malloch and a Review of Melandrena Biology. Journal of the Kansas Entomological Society,68(1), 51-66. Retrieved April 17, 2020, from www.jstor.org/stable/25085560"	journal article	TRUE	Elaine Tan	
480	literatureRecord	https://www.gbif.org/species/1357790	Andrena vicina		Andrenidae						http://purl.obolibrary.org/obo/RO_0008504		parasitized by	nest	http://purl.obolibrary.org/obo/ENVO_00005803	blueberry field	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/1343363	Nomada armatella		Apidae	cuckoo bee			United States	Maine	Washington	near Deblois		near Deblois	scrub vegetation devoted primarily to blueberry production					May 1966 and 1968	1966-05-00			"Miliczky, E., & Osgood, E. (1995). Bionomics of Andrena (Melandrena) vicina Smith in Maine and Washington, with New Parasite Records for A. (M.) regularis Malloch and a Review of Melandrena Biology. Journal of the Kansas Entomological Society,68(1), 51-66. Retrieved April 17, 2020, from www.jstor.org/stable/25085560"	journal article	TRUE	Elaine Tan	
481	literatureRecord	https://www.gbif.org/species/1357790	Andrena vicina		Andrenidae						http://purl.obolibrary.org/obo/RO_0008504		parasitized by	nest	http://purl.obolibrary.org/obo/ENVO_00005803	blueberry field	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/1343471	Nomada cuneata		Apidae	cuckoo bee			United States	Maine	Washington	near Deblois		near Deblois	scrub vegetation devoted primarily to blueberry production					May 1966 and 1968	1966-05-00			"Miliczky, E., & Osgood, E. (1995). Bionomics of Andrena (Melandrena) vicina Smith in Maine and Washington, with New Parasite Records for A. (M.) regularis Malloch and a Review of Melandrena Biology. Journal of the Kansas Entomological Society,68(1), 51-66. Retrieved April 17, 2020, from www.jstor.org/stable/25085560"	journal article	TRUE	Elaine Tan	
482	literatureRecord	https://www.gbif.org/species/1357735	Andrena regularis		Andrenidae						http://purl.obolibrary.org/obo/RO_0008504		parasitized by	nest	http://purl.obolibrary.org/obo/ENVO_00005803	blueberry field	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/1343468	Nomada bishoppi		Apidae				United States	Maine	Washington	near Deblois		near Deblois	scrub vegetation devoted primarily to blueberry production					May 1966 and 1968	1966-05-00			"Miliczky, E., & Osgood, E. (1995). Bionomics of Andrena (Melandrena) vicina Smith in Maine and Washington, with New Parasite Records for A. (M.) regularis Malloch and a Review of Melandrena Biology. Journal of the Kansas Entomological Society,68(1), 51-66. Retrieved April 17, 2020, from www.jstor.org/stable/25085560"	journal article	TRUE	Elaine Tan	
483	literatureRecord	https://www.gbif.org/species/1357735	Andrena regularis		Andrenidae						http://purl.obolibrary.org/obo/RO_0008504		parasitized by	nest	http://purl.obolibrary.org/obo/ENVO_00005803	blueberry field	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/1343931	Nomada imbricata		Apidae				United States	Maine	Washington	near Deblois		near Deblois	scrub vegetation devoted primarily to blueberry production					May 1966 and 1968	1966-05-00			"Miliczky, E., & Osgood, E. (1995). Bionomics of Andrena (Melandrena) vicina Smith in Maine and Washington, with New Parasite Records for A. (M.) regularis Malloch and a Review of Melandrena Biology. Journal of the Kansas Entomological Society,68(1), 51-66. Retrieved April 17, 2020, from www.jstor.org/stable/25085560"	journal article	TRUE	Elaine Tan	
484	literatureRecord	https://www.gbif.org/species/1357735	Andrena regularis		Andrenidae						http://purl.obolibrary.org/obo/RO_0008504		parasitized by	nest	http://purl.obolibrary.org/obo/ENVO_00005803	blueberry field	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/1343369	Nomada cressonii		Apidae				United States	Maine	Washington	near Deblois		near Deblois	scrub vegetation devoted primarily to blueberry production					May 1966 and 1968	1966-05-00			"Miliczky, E., & Osgood, E. (1995). Bionomics of Andrena (Melandrena) vicina Smith in Maine and Washington, with New Parasite Records for A. (M.) regularis Malloch and a Review of Melandrena Biology. Journal of the Kansas Entomological Society,68(1), 51-66. Retrieved April 17, 2020, from www.jstor.org/stable/25085560"	journal article	TRUE	Elaine Tan	
485	literatureRecord	https://www.gbif.org/species/1357735	Andrena regularis		Andrenidae						http://purl.obolibrary.org/obo/RO_0008504		parasitized by	nest	http://purl.obolibrary.org/obo/ENVO_00005803	blueberry field	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/1343790	Nomada pygmaea		Apidae				United States	Maine	Washington	near Deblois		near Deblois	scrub vegetation devoted primarily to blueberry production					May 1966 and 1968	1966-05-00			"Miliczky, E., & Osgood, E. (1995). Bionomics of Andrena (Melandrena) vicina Smith in Maine and Washington, with New Parasite Records for A. (M.) regularis Malloch and a Review of Melandrena Biology. Journal of the Kansas Entomological Society,68(1), 51-66. Retrieved April 17, 2020, from www.jstor.org/stable/25085560"	journal article	TRUE	Elaine Tan	
486	literatureRecord	https://www.gbif.org/species/1357735	Andrena regularis		Andrenidae						http://purl.obolibrary.org/obo/RO_0008504		parasitized by	nest	http://purl.obolibrary.org/obo/ENVO_00005803	blueberry field	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/1046328	Meloe niger		Meloidae				United States	Maine	Washington	near Deblois		near Deblois	scrub vegetation devoted primarily to blueberry production					May 1966 and 1968	1966-05-00			"Miliczky, E., & Osgood, E. (1995). Bionomics of Andrena (Melandrena) vicina Smith in Maine and Washington, with New Parasite Records for A. (M.) regularis Malloch and a Review of Melandrena Biology. Journal of the Kansas Entomological Society,68(1), 51-66. Retrieved April 17, 2020, from www.jstor.org/stable/25085560"	journal article	TRUE	Elaine Tan	
487	literatureRecord	https://www.gbif.org/species/1357735	Andrena regularis		Andrenidae						http://purl.obolibrary.org/obo/RO_0002458		bee larva eaten by	larva		blueberry field	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/1046328	Meloe niger		Meloidae				United States	Maine	Washington	near Deblois		near Deblois	scrub vegetation devoted primarily to blueberry production					May 1966 and 1968	1966-05-00			"Miliczky, E., & Osgood, E. (1995). Bionomics of Andrena (Melandrena) vicina Smith in Maine and Washington, with New Parasite Records for A. (M.) regularis Malloch and a Review of Melandrena Biology. Journal of the Kansas Entomological Society,68(1), 51-66. Retrieved April 17, 2020, from www.jstor.org/stable/25085560"	journal article	TRUE	Elaine Tan	
488	literatureRecord	https://www.gbif.org/species/1357735	Andrena regularis		Andrenidae						http://purl.obolibrary.org/obo/RO_0008504		parasitized by	nest	http://purl.obolibrary.org/obo/ENVO_00005803	blueberry field	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/1568419	Myopa vicaria		Conopidae				United States	Maine	Washington	near Deblois		near Deblois	scrub vegetation devoted primarily to blueberry production					May 1966 and 1968	1966-05-00			"Miliczky, E., & Osgood, E. (1995). Bionomics of Andrena (Melandrena) vicina Smith in Maine and Washington, with New Parasite Records for A. (M.) regularis Malloch and a Review of Melandrena Biology. Journal of the Kansas Entomological Society,68(1), 51-66. Retrieved April 17, 2020, from www.jstor.org/stable/25085560"	journal article	TRUE	Elaine Tan	
489	literatureRecord	https://www.gbif.org/species/1357735	Andrena regularis		Andrenidae						http://purl.obolibrary.org/obo/RO_0002445		nest containing	nest	http://purl.obolibrary.org/obo/ENVO_00005803	blueberry field	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/8030666	Zodion intermedium		Conopidae				United States	Maine	Washington	near Deblois		near Deblois	scrub vegetation devoted primarily to blueberry production					May 1966 and 1968	1966-05-00			"Miliczky, E., & Osgood, E. (1995). Bionomics of Andrena (Melandrena) vicina Smith in Maine and Washington, with New Parasite Records for A. (M.) regularis Malloch and a Review of Melandrena Biology. Journal of the Kansas Entomological Society,68(1), 51-66. Retrieved April 17, 2020, from www.jstor.org/stable/25085560"	journal article	TRUE	Elaine Tan	
490	literatureRecord	https://www.gbif.org/species/1357735	Andrena regularis		Andrenidae		female	http://purl.obolibrary.org/obo/FBcv_0000334			http://purl.obolibrary.org/obo/RO_0008506		followed and nest invaded by	nest	http://purl.obolibrary.org/obo/ENVO_00005803	blueberry field	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/5077802	Leucophora fusca		Anthomyiidae				United States	Maine	Washington	near Deblois		near Deblois	scrub vegetation devoted primarily to blueberry production					May 1966 and 1968	1966-05-00			"Miliczky, E., & Osgood, E. (1995). Bionomics of Andrena (Melandrena) vicina Smith in Maine and Washington, with New Parasite Records for A. (M.) regularis Malloch and a Review of Melandrena Biology. Journal of the Kansas Entomological Society,68(1), 51-66. Retrieved April 17, 2020, from www.jstor.org/stable/25085560"	journal article	TRUE	Elaine Tan	
491	literatureRecord	https://www.gbif.org/species/1337659	Hoplostelis bilineolata		Megachilidae						http://purl.obolibrary.org/obo/RO_0008503		lays eggs in	nest	http://purl.obolibrary.org/obo/ENVO_00005803	artificial nest box	http://purl.obolibrary.org/obo/ENVO_01000313	https://www.gbif.org/species/1340666	Euglossa cordata		Apidae				Brazil	São Paulo		University of São Paulo		University of São Paulo	shelter near laboratory					August 02 1984	1984-08-02			"Garófalo, Carlos & Augusto, Solange. (1998). Behavioral aspects of Hoplostelis bilineolata (Spinola) (Hymenoptera, Megachilidae), a cleptoparasite of Euglossa cordata (Linnaeus)(Hymenoptera, Apidae), and behavior of the host in parasitized nests. Revista Brasileira de Entomologia. 41. 507-515. "	journal article	TRUE	Elaine Tan	2 parasitized cells
492	literatureRecord	https://www.gbif.org/species/1337659	Hoplostelis bilineolata		Megachilidae						http://purl.obolibrary.org/obo/RO_0008503		lays eggs in	nest	http://purl.obolibrary.org/obo/ENVO_00005803	artificial nest box	http://purl.obolibrary.org/obo/ENVO_01000313	https://www.gbif.org/species/1340666	Euglossa cordata		Apidae				Brazil	São Paulo		University of São Paulo		University of São Paulo	shelter near laboratory					August 02 1984	1984-08-02			"Garófalo, Carlos & Augusto, Solange. (1998). Behavioral aspects of Hoplostelis bilineolata (Spinola) (Hymenoptera, Megachilidae), a cleptoparasite of Euglossa cordata (Linnaeus)(Hymenoptera, Apidae), and behavior of the host in parasitized nests. Revista Brasileira de Entomologia. 41. 507-515. "	journal article	TRUE	Elaine Tan	3 parasitized cells; 1 larva and 3 dead pupae of E. cordata in the cells; 1 parasitic female dead
493	literatureRecord	https://www.gbif.org/species/1337659	Hoplostelis bilineolata		Megachilidae						http://purl.obolibrary.org/obo/RO_0008503		lays eggs in	nest	http://purl.obolibrary.org/obo/ENVO_00005803	artificial nest box	http://purl.obolibrary.org/obo/ENVO_01000313	https://www.gbif.org/species/1340666	Euglossa cordata		Apidae				Brazil	São Paulo		University of São Paulo		University of São Paulo	shelter near laboratory					May 22 1987	1987-05-22			"Garófalo, Carlos & Augusto, Solange. (1998). Behavioral aspects of Hoplostelis bilineolata (Spinola) (Hymenoptera, Megachilidae), a cleptoparasite of Euglossa cordata (Linnaeus)(Hymenoptera, Apidae), and behavior of the host in parasitized nests. Revista Brasileira de Entomologia. 41. 507-515. "	journal article	TRUE	Elaine Tan	2 parasitized cells and 1 cell with fungi
494	literatureRecord	https://www.gbif.org/species/1337659	Hoplostelis bilineolata		Megachilidae						http://purl.obolibrary.org/obo/RO_0008503		lays eggs in	nest	http://purl.obolibrary.org/obo/ENVO_00005803	artificial nest box	http://purl.obolibrary.org/obo/ENVO_01000313	https://www.gbif.org/species/1340666	Euglossa cordata		Apidae				Brazil	São Paulo		University of São Paulo		University of São Paulo	shelter near laboratory					December 11 1987	1987-12-11			"Garófalo, Carlos & Augusto, Solange. (1998). Behavioral aspects of Hoplostelis bilineolata (Spinola) (Hymenoptera, Megachilidae), a cleptoparasite of Euglossa cordata (Linnaeus)(Hymenoptera, Apidae), and behavior of the host in parasitized nests. Revista Brasileira de Entomologia. 41. 507-515. "	journal article	TRUE	Elaine Tan	7 parasitized cells
495	literatureRecord	https://www.gbif.org/species/1337659	Hoplostelis bilineolata		Megachilidae						http://purl.obolibrary.org/obo/RO_0008503		lays eggs in	nest	http://purl.obolibrary.org/obo/ENVO_00005803	artificial nest box	http://purl.obolibrary.org/obo/ENVO_01000313	https://www.gbif.org/species/1340666	Euglossa cordata		Apidae				Brazil	São Paulo		University of São Paulo		University of São Paulo	shelter near laboratory					March 11 1987	1987-03-11			"Garófalo, Carlos & Augusto, Solange. (1998). Behavioral aspects of Hoplostelis bilineolata (Spinola) (Hymenoptera, Megachilidae), a cleptoparasite of Euglossa cordata (Linnaeus)(Hymenoptera, Apidae), and behavior of the host in parasitized nests. Revista Brasileira de Entomologia. 41. 507-515. "	journal article	TRUE	Elaine Tan	2 parasitized cells
496	literatureRecord	https://www.gbif.org/species/1337659	Hoplostelis bilineolata		Megachilidae						http://purl.obolibrary.org/obo/RO_0008503		lays eggs in	nest	http://purl.obolibrary.org/obo/ENVO_00005803	artificial nest box	http://purl.obolibrary.org/obo/ENVO_01000313	https://www.gbif.org/species/1340666	Euglossa cordata		Apidae				Brazil	São Paulo		University of São Paulo		University of São Paulo	shelter near laboratory					October 30 1992	1992-10-30	12:30		"Garófalo, Carlos & Augusto, Solange. (1998). Behavioral aspects of Hoplostelis bilineolata (Spinola) (Hymenoptera, Megachilidae), a cleptoparasite of Euglossa cordata (Linnaeus)(Hymenoptera, Apidae), and behavior of the host in parasitized nests. Revista Brasileira de Entomologia. 41. 507-515. "	journal article	TRUE	Elaine Tan	
497	literatureRecord	https://www.gbif.org/species/1340876	Synhalonia acerba		Apidae						http://purl.obolibrary.org/obo/RO_0002618		association			in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/8426995	Brassica campestris		Brassicaceae				United States	California	Alameda	Berkeley		Berkeley						April 1899	1899-04-00			"Fowler, C. (1899). The Synhalonia of California. Canadian Entomology, 31, 137-138."	journal article	TRUE	Elaine Tan	6 males collected
498	literatureRecord	https://www.gbif.org/species/1340876	Synhalonia acerba		Apidae						http://purl.obolibrary.org/obo/RO_0002618		association			in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3033485	Ranunculus californicus		Ranunculaceae				United States	California	San Mateo									May 1899	1899-05-00			"Fowler, C. (1899). The Synhalonia of California. Canadian Entomology, 31, 137-138."	journal article	TRUE	Elaine Tan	2 specimens collected
499	literatureRecord	https://www.gbif.org/species/6252653	Synhalonia albopilosa		Apidae		male	http://purl.obolibrary.org/obo/FBcv_0000333			http://purl.obolibrary.org/obo/RO_0002618		association			in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3033485	Ranunculus californicus		Ranunculaceae				United States	California	Alameda	Berkeley		Berkeley						18-Apr	1899-04-18			"Fowler, C. (1899). The Synhalonia of California. Canadian Entomology, 31, 137-138."	journal article	TRUE	Elaine Tan	
500	literatureRecord	https://www.gbif.org/species/1341070	Synhalonia edwardsii		Apidae		male	http://purl.obolibrary.org/obo/FBcv_0000333			http://purl.obolibrary.org/obo/RO_0002618		association			botanic garden	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/8426995	Brassica campestris		Brassicaceae				United States	California	Alameda	Berkeley		Berkeley						March 15 to May 9	1899-03-15			"Fowler, C. (1899). The Synhalonia of California. Canadian Entomology, 31, 137-138."	journal article	TRUE	Elaine Tan	16 males collected total from site
501	literatureRecord	https://www.gbif.org/species/1341070	Synhalonia edwardsii		Apidae		male	http://purl.obolibrary.org/obo/FBcv_0000333			http://purl.obolibrary.org/obo/RO_0002618		association			botanic garden	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3033485	Ranunculus californicus		Ranunculaceae				United States	California	Alameda	Berkeley		Berkeley						March 15 to May 9	1899-03-15			"Fowler, C. (1899). The Synhalonia of California. Canadian Entomology, 31, 137-138."	journal article	TRUE	Elaine Tan	16 males collected total from site
502	literatureRecord	https://www.gbif.org/species/1341070	Synhalonia edwardsii		Apidae		male	http://purl.obolibrary.org/obo/FBcv_0000333			http://purl.obolibrary.org/obo/RO_0002618		association			botanic garden	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/8300218	Malvastrum capense		Malvaceae				United States	California	Alameda	Berkeley		Berkeley						March 15 to May 9	1899-03-15			"Fowler, C. (1899). The Synhalonia of California. Canadian Entomology, 31, 137-138."	journal article	TRUE	Elaine Tan	16 males collected total from site
503	literatureRecord	https://www.gbif.org/species/1341126	Synhalonia intrudens		Apidae		male	http://purl.obolibrary.org/obo/FBcv_0000333			http://purl.obolibrary.org/obo/RO_0002618		association			in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/8426995	Brassica campestris		Brassicaceae				United States	California	Alameda	Berkeley		Berkeley						March 1899	1899-03-00			"Fowler, C. (1899). The Synhalonia of California. Canadian Entomology, 31, 137-138."	journal article	TRUE	Elaine Tan	14 males collected
504	literatureRecord	https://www.gbif.org/species/1341126	Synhalonia intrudens		Apidae		male	http://purl.obolibrary.org/obo/FBcv_0000333			http://purl.obolibrary.org/obo/RO_0002618		association			in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/8426995	Brassica campestris		Brassicaceae				United States	California	Alameda	Berkeley		Berkeley						April 26 1899	1899-04-26			"Fowler, C. (1899). The Synhalonia of California. Canadian Entomology, 31, 137-138."	journal article	TRUE	Elaine Tan	1 male collected
505	literatureRecord	https://www.gbif.org/species/1341126	Synhalonia intrudens		Apidae		male	http://purl.obolibrary.org/obo/FBcv_0000333			http://purl.obolibrary.org/obo/RO_0002618		association			in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/8426995	Brassica campestris		Brassicaceae				United States	California	Tulare									10-May	1899-05-10			"Fowler, C. (1899). The Synhalonia of California. Canadian Entomology, 31, 137-138."	journal article	TRUE	Elaine Tan	3 males collected
506	literatureRecord	https://www.gbif.org/species/1351470	Sphecodes ephippius		Halictidae		female	http://purl.obolibrary.org/obo/FBcv_0000334			http://purl.obolibrary.org/obo/RO_0008503		cleptoparasite of	nest	http://purl.obolibrary.org/obo/ENVO_00005803			https://www.gbif.org/species/1358165	Andrena barbilabris		Andrenidae															1993			10.1007/s00265-006-0182-4	"Bogusch, P., Kratochvíl, L. & Straka, J. (2006). Generalist cuckoo bees (Hymenoptera: Apoidea: Sphecodes) are species-specialist at the individual level. Behav Ecol Sociobiol 60, 422ñ429."	journal article	FALSE	Elaine Tan	"""Likely"": only the behavioral interactions between the cleptoparasite and thehost females were observed."
507	literatureRecord	https://www.gbif.org/species/1351470	Sphecodes ephippius		Halictidae		female	http://purl.obolibrary.org/obo/FBcv_0000335			http://purl.obolibrary.org/obo/RO_0008504		cleptoparasite of	nest	http://purl.obolibrary.org/obo/ENVO_00005803	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/1357156	Andrena flavipes		Andrenidae				Czech Republic	Central Bohemian Region	M?lník District	Buzice		Buzice	sandy path					"26, 27, 28 April 2004"	2004-04-26		10.1007/s00265-006-0182-5	"Bogusch, P., Kratochvíl, L. & Straka, J. (2006). Generalist cuckoo bees (Hymenoptera: Apoidea: Sphecodes) are species-specialist at the individual level. Behav Ecol Sociobiol 60, 422ñ429."	journal article	TRUE	Elaine Tan	"""Likely"": only the behavioral interactions between the cleptoparasite and thehost females were observed."
508	literatureRecord	https://www.gbif.org/species/1351470	Sphecodes ephippius		Halictidae		female	http://purl.obolibrary.org/obo/FBcv_0000336			http://purl.obolibrary.org/obo/RO_0008505		cleptoparasite of	nest	http://purl.obolibrary.org/obo/ENVO_00005803			https://www.gbif.org/species/9807222	Andrena chrysopyga		Andrenidae															"1912, 1989"			10.1007/s00265-006-0182-6	"Bogusch, P., Kratochvíl, L. & Straka, J. (2006). Generalist cuckoo bees (Hymenoptera: Apoidea: Sphecodes) are species-specialist at the individual level. Behav Ecol Sociobiol 60, 422ñ429."	journal article	FALSE	Elaine Tan	"""Likely"": only the behavioral interactions between the cleptoparasite and thehost females were observed."
509	literatureRecord	https://www.gbif.org/species/1351470	Sphecodes ephippius		Halictidae		female	http://purl.obolibrary.org/obo/FBcv_0000337			http://purl.obolibrary.org/obo/RO_0008506		cleptoparasite of	nest	http://purl.obolibrary.org/obo/ENVO_00005803			https://www.gbif.org/species/1357222	Andrena labialis		Andrenidae															1978			10.1007/s00265-006-0182-7	"Bogusch, P., Kratochvíl, L. & Straka, J. (2006). Generalist cuckoo bees (Hymenoptera: Apoidea: Sphecodes) are species-specialist at the individual level. Behav Ecol Sociobiol 60, 422ñ429."	journal article	FALSE	Elaine Tan	"""Likely"": only the behavioral interactions between the cleptoparasite and thehost females were observed."
510	literatureRecord	https://www.gbif.org/species/1351470	Sphecodes ephippius		Halictidae		female	http://purl.obolibrary.org/obo/FBcv_0000338			http://purl.obolibrary.org/obo/RO_0008507		cleptoparasite of	nest	http://purl.obolibrary.org/obo/ENVO_00005803	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/1357013	Andrena minutula		Andrenidae				Czech Republic	Central Bohemian Region	M?lník District	Buzice		Buzice	sandy path					"26, 27, 28 April 2004"	2004-04-26		10.1007/s00265-006-0182-8	"Bogusch, P., Kratochvíl, L. & Straka, J. (2006). Generalist cuckoo bees (Hymenoptera: Apoidea: Sphecodes) are species-specialist at the individual level. Behav Ecol Sociobiol 60, 422ñ429."	journal article	TRUE	Elaine Tan	"""Likely"": only the behavioral interactions between the cleptoparasite and thehost females were observed."
