InteractionID	basisOfRecord	sourceTaxonId	sourceTaxonName	sourceVerbatimName	sourceFamilyName	sourceCommonName	sourceSexName	sourceSexID	sourceLifeStageName	sourceAssociatedSequences	interactionTypeId	isNegated	interactionTypeName	targetBodyPartName	targetBodyPartId	experimentalConditionName	experimentalConditionId	targetTaxonId	targetTaxonName	targetVerbatimName	targetFamilyName	targetCommonName	targetLifeStageName	targetAssociatedSequences	country	stateProvince	county	verbatimLocality	localityId	locality	habitat	decimalLatitude	decimalLongitude	minimumElevationInMeters	maximumElevationInMeters	verbatimEventDate	eventDate	eventTime	referenceDoi	referenceCitation	referenceType	primarySource	enteredBy	notes	
430	LiteratureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=151614	Phaenicia mexicana	Phaenicia mexicana	Calliphoridae				adult		http://purl.obolibrary.org/obo/RO_0002455		Pollinating	Pollen	http://purl.obolibrary.org/obo/PO_0025281	agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3034046	Persea americana	Persea americana	Lauraceae	avocado			Mexico	Mexico		Cotacepec Harinas		Cotacepec Harinas	Avocado orchard					January to March of 1998 and 1999				"Castaeda-Vildzola, A., Equihua-Martnez, A., Valds-Carrasco, J., Barrientos-Priego, A. F., Ish-Am, G., & Gazit, S. (1999). Insectos polinizadores del aguacatero en los estados de Mxico y Michoacn.Revista Chapingo Serie Horticultura,5, 129-136."	Journal Article	Yes	Rachel Behm	pollen amount measured on individual species	
431	LiteratureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=151642	Pollenia	Pollenia	Calliphoridae	cluster flies			adult		http://purl.obolibrary.org/obo/RO_0002455		Pollinating	Pollen	http://purl.obolibrary.org/obo/PO_0025281	agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3034046	Persea americana	Persea americana	Lauraceae	avocado			Mexico	Mexico		Cotacepec Harinas		Cotacepec Harinas	Avocado orchard					January to March of 1998 and 1999				"Castaeda-Vildzola, A., Equihua-Martnez, A., Valds-Carrasco, J., Barrientos-Priego, A. F., Ish-Am, G., & Gazit, S. (1999). Insectos polinizadores del aguacatero en los estados de Mxico y Michoacn.Revista Chapingo Serie Horticultura,5, 129-136."	Journal Article	Yes	Rachel Behm	pollen amount measured on individual species	
432	LiteratureRecord	https://www.gbif.org/species/1482451	Oxysarcodexia trivalis	Oxysarcodexia trivalis	Sarcophagidae				adult		http://purl.obolibrary.org/obo/RO_0002455		Pollinating	Pollen	http://purl.obolibrary.org/obo/PO_0025281	agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3034046	Persea americana	Persea americana	Lauraceae	avocado			Mexico	Mexico		Cotacepec Harinas		Cotacepec Harinas	Avocado orchard					January to March of 1998 and 1999				"Castaeda-Vildzola, A., Equihua-Martnez, A., Valds-Carrasco, J., Barrientos-Priego, A. F., Ish-Am, G., & Gazit, S. (1999). Insectos polinizadores del aguacatero en los estados de Mxico y Michoacn.Revista Chapingo Serie Horticultura,5, 129-136."	Journal Article	Yes	Rachel Behm	pollen amount measured on individual species	
433	LiteratureRecord	https://www.gbif.org/species/1482451	Oxysarcodexia trivalis	Oxysarcodexia trivalis	Sarcophagidae				adult		http://purl.obolibrary.org/obo/RO_0002455		Pollinating	Pollen	http://purl.obolibrary.org/obo/PO_0025281	agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3034046	Persea americana	Persea americana	Lauraceae	avocado			Mexico	Michoacan		Ziracuaretiro		Ziracuaretiro	Avocado orchard					January to March of 1998 and 1999				"Castaeda-Vildzola, A., Equihua-Martnez, A., Valds-Carrasco, J., Barrientos-Priego, A. F., Ish-Am, G., & Gazit, S. (1999). Insectos polinizadores del aguacatero en los estados de Mxico y Michoacn.Revista Chapingo Serie Horticultura,5, 129-136."	Journal Article	Yes	Rachel Behm	pollen amount measured on individual species	
434	LiteratureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=650728	Archytas	Archytas	Tachinidae				adult		http://purl.obolibrary.org/obo/RO_0002455		Pollinating	Pollen	http://purl.obolibrary.org/obo/PO_0025281	agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3034046	Persea americana	Persea americana	Lauraceae	avocado			Mexico	Mexico		Cotacepec Harinas		Cotacepec Harinas	Avocado orchard					January to March of 1998 and 1999				"Castaeda-Vildzola, A., Equihua-Martnez, A., Valds-Carrasco, J., Barrientos-Priego, A. F., Ish-Am, G., & Gazit, S. (1999). Insectos polinizadores del aguacatero en los estados de Mxico y Michoacn.Revista Chapingo Serie Horticultura,5, 129-136."	Journal Article	Yes	Rachel Behm	pollen amount measured on individual species	
435	LiteratureRecord	https://www.gbif.org/species/1476239	Belvosia	Belsovia	Tachinidae				adult		http://purl.obolibrary.org/obo/RO_0002455		Pollinating	Pollen	http://purl.obolibrary.org/obo/PO_0025281	agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3034046	Persea americana	Persea americana	Lauraceae	avocado			Mexico	Mexico		Cotacepec Harinas		Cotacepec Harinas	Avocado orchard					January to March of 1998 and 1999				"Castaeda-Vildzola, A., Equihua-Martnez, A., Valds-Carrasco, J., Barrientos-Priego, A. F., Ish-Am, G., & Gazit, S. (1999). Insectos polinizadores del aguacatero en los estados de Mxico y Michoacn.Revista Chapingo Serie Horticultura,5, 129-136."	Journal Article	Yes	Rachel Behm	pollen amount measured on individual species	
436	LiteratureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=650633	Gaediopsis	Gaediopsis	Tachinidae				adult		http://purl.obolibrary.org/obo/RO_0002455		Pollinating	Pollen	http://purl.obolibrary.org/obo/PO_0025281	agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3034046	Persea americana	Persea americana	Lauraceae	avocado			Mexico	Mexico		Cotacepec Harinas		Cotacepec Harinas	Avocado orchard					January to March of 1998 and 1999				"Castaeda-Vildzola, A., Equihua-Martnez, A., Valds-Carrasco, J., Barrientos-Priego, A. F., Ish-Am, G., & Gazit, S. (1999). Insectos polinizadores del aguacatero en los estados de Mxico y Michoacn.Revista Chapingo Serie Horticultura,5, 129-136."	Journal Article	Yes	Rachel Behm	pollen amount measured on individual species	
437	LiteratureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=650719	Hystricia	Hystricia	Tachinidae				adult		http://purl.obolibrary.org/obo/RO_0002455		Pollinating	Pollen	http://purl.obolibrary.org/obo/PO_0025281	agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3034046	Persea americana	Persea americana	Lauraceae	avocado			Mexico	Mexico		Cotacepec Harinas		Cotacepec Harinas	Avocado orchard					January to March of 1998 and 1999				"Castaeda-Vildzola, A., Equihua-Martnez, A., Valds-Carrasco, J., Barrientos-Priego, A. F., Ish-Am, G., & Gazit, S. (1999). Insectos polinizadores del aguacatero en los estados de Mxico y Michoacn.Revista Chapingo Serie Horticultura,5, 129-136."	Journal Article	Yes	Rachel Behm	pollen amount measured on individual species	
438	LiteratureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=650729	Jurinella	Jurinella	Tachinidae				adult		http://purl.obolibrary.org/obo/RO_0002455		Pollinating	Pollen	http://purl.obolibrary.org/obo/PO_0025281	agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3034046	Persea americana	Persea americana	Lauraceae	avocado			Mexico	Mexico		Cotacepec Harinas		Cotacepec Harinas	Avocado orchard					January to March of 1998 and 1999				"Castaeda-Vildzola, A., Equihua-Martnez, A., Valds-Carrasco, J., Barrientos-Priego, A. F., Ish-Am, G., & Gazit, S. (1999). Insectos polinizadores del aguacatero en los estados de Mxico y Michoacn.Revista Chapingo Serie Horticultura,5, 129-136."	Journal Article	Yes	Rachel Behm	pollen amount measured on individual species	
439	LiteratureRecord	https://www.gbif.org/species/5057804	Jurinella ambigua	Jurinella ambigua	Tachinidae				adult		http://purl.obolibrary.org/obo/RO_0002455		Pollinating	Pollen	http://purl.obolibrary.org/obo/PO_0025281	agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3034046	Persea americana	Persea americana	Lauraceae	avocado			Mexico	Mexico		Cotacepec Harinas		Cotacepec Harinas	Avocado orchard					January to March of 1998 and 1999				"Castaeda-Vildzola, A., Equihua-Martnez, A., Valds-Carrasco, J., Barrientos-Priego, A. F., Ish-Am, G., & Gazit, S. (1999). Insectos polinizadores del aguacatero en los estados de Mxico y Michoacn.Revista Chapingo Serie Horticultura,5, 129-136."	Journal Article	Yes	Rachel Behm	pollen amount measured on individual species	
440	LiteratureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=650628	Leschenaultia	Leschenaultia	Tachinidae				adult		http://purl.obolibrary.org/obo/RO_0002455		Pollinating	Pollen	http://purl.obolibrary.org/obo/PO_0025281	agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3034046	Persea americana	Persea americana	Lauraceae	avocado			Mexico	Mexico		Cotacepec Harinas		Cotacepec Harinas	Avocado orchard					January to March of 1998 and 1999				"Castaeda-Vildzola, A., Equihua-Martnez, A., Valds-Carrasco, J., Barrientos-Priego, A. F., Ish-Am, G., & Gazit, S. (1999). Insectos polinizadores del aguacatero en los estados de Mxico y Michoacn.Revista Chapingo Serie Horticultura,5, 129-136."	Journal Article	Yes	Rachel Behm	pollen amount measured on individual species	
441	LiteratureRecord	https://www.gbif.org/species/4797347	Linnaemyia	Linnaemyia	Tachinidae				adult		http://purl.obolibrary.org/obo/RO_0002455		Pollinating	Pollen	http://purl.obolibrary.org/obo/PO_0025281	agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3034046	Persea americana	Persea americana	Lauraceae	avocado			Mexico	Mexico		Cotacepec Harinas		Cotacepec Harinas	Avocado orchard					January to March of 1998 and 1999				"Castaeda-Vildzola, A., Equihua-Martnez, A., Valds-Carrasco, J., Barrientos-Priego, A. F., Ish-Am, G., & Gazit, S. (1999). Insectos polinizadores del aguacatero en los estados de Mxico y Michoacn.Revista Chapingo Serie Horticultura,5, 129-136."	Journal Article	Yes	Rachel Behm	pollen amount measured on individual species	
442	LiteratureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=650734	Protodejeania	Protodejeania	Tachinidae				adult		http://purl.obolibrary.org/obo/RO_0002455		Pollinating	Pollen	http://purl.obolibrary.org/obo/PO_0025281	agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3034046	Persea americana	Persea americana	Lauraceae	avocado			Mexico	Mexico		Cotacepec Harinas		Cotacepec Harinas	Avocado orchard					January to March of 1998 and 1999				"Castaeda-Vildzola, A., Equihua-Martnez, A., Valds-Carrasco, J., Barrientos-Priego, A. F., Ish-Am, G., & Gazit, S. (1999). Insectos polinizadores del aguacatero en los estados de Mxico y Michoacn.Revista Chapingo Serie Horticultura,5, 129-136."	Journal Article	Yes	Rachel Behm	pollen amount measured on individual species	
443	LiteratureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=650644	Ptilodexia	Ptilodexia	Tachinidae				adult		http://purl.obolibrary.org/obo/RO_0002455		Pollinating	Pollen	http://purl.obolibrary.org/obo/PO_0025281	agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3034046	Persea americana	Persea americana	Lauraceae	avocado			Mexico	Mexico		Cotacepec Harinas		Cotacepec Harinas	Avocado orchard					January to March of 1998 and 1999				"Castaeda-Vildzola, A., Equihua-Martnez, A., Valds-Carrasco, J., Barrientos-Priego, A. F., Ish-Am, G., & Gazit, S. (1999). Insectos polinizadores del aguacatero en los estados de Mxico y Michoacn.Revista Chapingo Serie Horticultura,5, 129-136."	Journal Article	Yes	Rachel Behm	pollen amount measured on individual species	
444	LiteratureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=650655	Winthemia	Winthemia	Tachinidae				adult		http://purl.obolibrary.org/obo/RO_0002455		Pollinating	Pollen	http://purl.obolibrary.org/obo/PO_0025281	agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3034046	Persea americana	Persea americana	Lauraceae	avocado			Mexico	Mexico		Cotacepec Harinas		Cotacepec Harinas	Avocado orchard					January to March of 1998 and 1999				"Castaeda-Vildzola, A., Equihua-Martnez, A., Valds-Carrasco, J., Barrientos-Priego, A. F., Ish-Am, G., & Gazit, S. (1999). Insectos polinizadores del aguacatero en los estados de Mxico y Michoacn.Revista Chapingo Serie Horticultura,5, 129-136."	Journal Article	Yes	Rachel Behm	pollen amount measured on individual species	
445	LiteratureRecord	https://www.gbif.org/species/1346073	Pepsis	Pepsis	Pompilidae	tarantula hawks			adult		http://purl.obolibrary.org/obo/RO_0002455		Pollinating	Pollen	http://purl.obolibrary.org/obo/PO_0025281	agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3034046	Persea americana	Persea americana	Lauraceae	avocado			Mexico	Mexico		Cotacepec Harinas		Cotacepec Harinas	Avocado orchard					January to March of 1998 and 1999				"Castaeda-Vildzola, A., Equihua-Martnez, A., Valds-Carrasco, J., Barrientos-Priego, A. F., Ish-Am, G., & Gazit, S. (1999). Insectos polinizadores del aguacatero en los estados de Mxico y Michoacn.Revista Chapingo Serie Horticultura,5, 129-136."	Journal Article	Yes	Rachel Behm	pollen amount measured on individual species	
446	LiteratureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154190	Scolia	Scolia	Scoliidae				adult		http://purl.obolibrary.org/obo/RO_0002455		Pollinating	Pollen	http://purl.obolibrary.org/obo/PO_0025281	agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3034046	Persea americana	Persea americana	Lauraceae	avocado			Mexico	Mexico		Cotacepec Harinas		Cotacepec Harinas	Avocado orchard					January to March of 1998 and 1999				"Castaeda-Vildzola, A., Equihua-Martnez, A., Valds-Carrasco, J., Barrientos-Priego, A. F., Ish-Am, G., & Gazit, S. (1999). Insectos polinizadores del aguacatero en los estados de Mxico y Michoacn.Revista Chapingo Serie Horticultura,5, 129-136."	Journal Article	Yes	Rachel Behm	pollen amount measured on individual species	
447	LiteratureRecord	https://www.gbif.org/species/4407017	Myzinum	Myzinum	Tiphiidae				adult		http://purl.obolibrary.org/obo/RO_0002455		Pollinating	Pollen	http://purl.obolibrary.org/obo/PO_0025281	agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3034046	Persea americana	Persea americana	Lauraceae	avocado			Mexico	Mexico		Cotacepec Harinas		Cotacepec Harinas	Avocado orchard					January to March of 1998 and 1999				"Castaeda-Vildzola, A., Equihua-Martnez, A., Valds-Carrasco, J., Barrientos-Priego, A. F., Ish-Am, G., & Gazit, S. (1999). Insectos polinizadores del aguacatero en los estados de Mxico y Michoacn.Revista Chapingo Serie Horticultura,5, 129-136."	Journal Article	Yes	Rachel Behm	pollen amount measured on individual species	
448	LiteratureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154176	Tiphia	Tiphia	Tiphiidae				adult		http://purl.obolibrary.org/obo/RO_0002455		Pollinating	Pollen	http://purl.obolibrary.org/obo/PO_0025281	agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3034046	Persea americana	Persea americana	Lauraceae	avocado			Mexico	Mexico		Cotacepec Harinas		Cotacepec Harinas	Avocado orchard					January to March of 1998 and 1999				"Castaeda-Vildzola, A., Equihua-Martnez, A., Valds-Carrasco, J., Barrientos-Priego, A. F., Ish-Am, G., & Gazit, S. (1999). Insectos polinizadores del aguacatero en los estados de Mxico y Michoacn.Revista Chapingo Serie Horticultura,5, 129-136."	Journal Article	Yes	Rachel Behm	pollen amount measured on individual species	
449	LiteratureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154176	Tiphia	Tiphia	Tiphiidae				adult		http://purl.obolibrary.org/obo/RO_0002455		Pollinating	Pollen	http://purl.obolibrary.org/obo/PO_0025281	agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3034046	Persea americana	Persea americana	Lauraceae	avocado			Mexico	Michoacan		Ziracuaretiro		Ziracuaretiro	Avocado orchard					January to March of 1998 and 1999				"Castaeda-Vildzola, A., Equihua-Martnez, A., Valds-Carrasco, J., Barrientos-Priego, A. F., Ish-Am, G., & Gazit, S. (1999). Insectos polinizadores del aguacatero en los estados de Mxico y Michoacn.Revista Chapingo Serie Horticultura,5, 129-136."	Journal Article	Yes	Rachel Behm	pollen amount measured on individual species	
450	LiteratureRecord	https://www.gbif.org/species/1310047	Brachygastra mellifica	Brachygastra mellifica	Vespidae				adult		http://purl.obolibrary.org/obo/RO_0002455		Pollinating	Pollen	http://purl.obolibrary.org/obo/PO_0025281	agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3034046	Persea americana	Persea americana	Lauraceae	avocado			Mexico	Mexico		Cotacepec Harinas		Cotacepec Harinas	Avocado orchard					January to March of 1998 and 1999				"Castaeda-Vildzola, A., Equihua-Martnez, A., Valds-Carrasco, J., Barrientos-Priego, A. F., Ish-Am, G., & Gazit, S. (1999). Insectos polinizadores del aguacatero en los estados de Mxico y Michoacn.Revista Chapingo Serie Horticultura,5, 129-136."	Journal Article	Yes	Rachel Behm	pollen amount measured on individual species	
451	LiteratureRecord	https://www.gbif.org/species/1310047	Brachygastra mellifica	Brachygastra mellifica	Vespidae				adult		http://purl.obolibrary.org/obo/RO_0002455		Pollinating	Pollen	http://purl.obolibrary.org/obo/PO_0025281	agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3034046	Persea americana	Persea americana	Lauraceae	avocado			Mexico	Michoacan		Ziracuaretiro		Ziracuaretiro	Avocado orchard					January to March of 1998 and 1999				"Castaeda-Vildzola, A., Equihua-Martnez, A., Valds-Carrasco, J., Barrientos-Priego, A. F., Ish-Am, G., & Gazit, S. (1999). Insectos polinizadores del aguacatero en los estados de Mxico y Michoacn.Revista Chapingo Serie Horticultura,5, 129-136."	Journal Article	Yes	Rachel Behm	pollen amount measured on individual species	
452	LiteratureRecord	https://www.gbif.org/species/1309809	Mischocyttarus mexicanus	Mischocyttarus mexicanus	Vespidae				adult		http://purl.obolibrary.org/obo/RO_0002455		Pollinating	Pollen	http://purl.obolibrary.org/obo/PO_0025281	agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3034046	Persea americana	Persea americana	Lauraceae	avocado			Mexico	Mexico		Cotacepec Harinas		Cotacepec Harinas	Avocado orchard					January to March of 1998 and 1999				"Castaeda-Vildzola, A., Equihua-Martnez, A., Valds-Carrasco, J., Barrientos-Priego, A. F., Ish-Am, G., & Gazit, S. (1999). Insectos polinizadores del aguacatero en los estados de Mxico y Michoacn.Revista Chapingo Serie Horticultura,5, 129-136."	Journal Article	Yes	Rachel Behm	pollen amount measured on individual species	
453	LiteratureRecord	https://www.gbif.org/species/1309809	Mischocyttarus mexicanus	Mischocyttarus mexicanus	Vespidae				adult		http://purl.obolibrary.org/obo/RO_0002455		Pollinating	Pollen	http://purl.obolibrary.org/obo/PO_0025281	agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3034046	Persea americana	Persea americana	Lauraceae	avocado			Mexico	Michoacan		Ziracuaretiro		Ziracuaretiro	Avocado orchard					January to March of 1998 and 1999				"Castaeda-Vildzola, A., Equihua-Martnez, A., Valds-Carrasco, J., Barrientos-Priego, A. F., Ish-Am, G., & Gazit, S. (1999). Insectos polinizadores del aguacatero en los estados de Mxico y Michoacn.Revista Chapingo Serie Horticultura,5, 129-136."	Journal Article	Yes	Rachel Behm	pollen amount measured on individual species	
454	LiteratureRecord	https://www.gbif.org/species/6247452	Mischocyttarus pallidipectus	Mischocyttarus pallidipectus	Vespidae				adult		http://purl.obolibrary.org/obo/RO_0002455		Pollinating	Pollen	http://purl.obolibrary.org/obo/PO_0025281	agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3034046	Persea americana	Persea americana	Lauraceae	avocado			Mexico	Mexico		Cotacepec Harinas		Cotacepec Harinas	Avocado orchard					January to March of 1998 and 1999				"Castaeda-Vildzola, A., Equihua-Martnez, A., Valds-Carrasco, J., Barrientos-Priego, A. F., Ish-Am, G., & Gazit, S. (1999). Insectos polinizadores del aguacatero en los estados de Mxico y Michoacn.Revista Chapingo Serie Horticultura,5, 129-136."	Journal Article	Yes	Rachel Behm	pollen amount measured on individual species	
455	LiteratureRecord	https://www.gbif.org/species/1310539	Polistes carnifex	Polistes carnifex	Vespidae				adult		http://purl.obolibrary.org/obo/RO_0002455		Pollinating	Pollen	http://purl.obolibrary.org/obo/PO_0025281	agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3034046	Persea americana	Persea americana	Lauraceae	avocado			Mexico	Mexico		Cotacepec Harinas		Cotacepec Harinas	Avocado orchard					January to March of 1998 and 1999				"Castaeda-Vildzola, A., Equihua-Martnez, A., Valds-Carrasco, J., Barrientos-Priego, A. F., Ish-Am, G., & Gazit, S. (1999). Insectos polinizadores del aguacatero en los estados de Mxico y Michoacn.Revista Chapingo Serie Horticultura,5, 129-136."	Journal Article	Yes	Rachel Behm	pollen amount measured on individual species	
456	LiteratureRecord	https://www.gbif.org/species/1310908	Polistes dorsalis	Polistes dorsalis	Vespidae				adult		http://purl.obolibrary.org/obo/RO_0002455		Pollinating	Pollen	http://purl.obolibrary.org/obo/PO_0025281	agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3034046	Persea americana	Persea americana	Lauraceae	avocado			Mexico	Mexico		Cotacepec Harinas		Cotacepec Harinas	Avocado orchard					January to March of 1998 and 1999				"Castaeda-Vildzola, A., Equihua-Martnez, A., Valds-Carrasco, J., Barrientos-Priego, A. F., Ish-Am, G., & Gazit, S. (1999). Insectos polinizadores del aguacatero en los estados de Mxico y Michoacn.Revista Chapingo Serie Horticultura,5, 129-136."	Journal Article	Yes	Rachel Behm	pollen amount measured on individual species	
457	LiteratureRecord	https://www.gbif.org/species/1310836	Polistes instabilis	Polistes instabilis	Vespidae				adult		http://purl.obolibrary.org/obo/RO_0002455		Pollinating	Pollen	http://purl.obolibrary.org/obo/PO_0025281	agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3034046	Persea americana	Persea americana	Lauraceae	avocado			Mexico	Mexico		Cotacepec Harinas		Cotacepec Harinas	Avocado orchard					January to March of 1998 and 1999				"Castaeda-Vildzola, A., Equihua-Martnez, A., Valds-Carrasco, J., Barrientos-Priego, A. F., Ish-Am, G., & Gazit, S. (1999). Insectos polinizadores del aguacatero en los estados de Mxico y Michoacn.Revista Chapingo Serie Horticultura,5, 129-136."	Journal Article	Yes	Rachel Behm	pollen amount measured on individual species	
458	LiteratureRecord	https://www.gbif.org/species/1310743	Polistes major	Polistes major	Vespidae				adult		http://purl.obolibrary.org/obo/RO_0002455		Pollinating	Pollen	http://purl.obolibrary.org/obo/PO_0025281	agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3034046	Persea americana	Persea americana	Lauraceae	avocado			Mexico	Mexico		Cotacepec Harinas		Cotacepec Harinas	Avocado orchard					January to March of 1998 and 1999				"Castaeda-Vildzola, A., Equihua-Martnez, A., Valds-Carrasco, J., Barrientos-Priego, A. F., Ish-Am, G., & Gazit, S. (1999). Insectos polinizadores del aguacatero en los estados de Mxico y Michoacn.Revista Chapingo Serie Horticultura,5, 129-136."	Journal Article	Yes	Rachel Behm	pollen amount measured on individual species	
459	LiteratureRecord	https://www.gbif.org/species/1310743	Polistes major	Polistes major	Vespidae				adult		http://purl.obolibrary.org/obo/RO_0002455		Pollinating	Pollen	http://purl.obolibrary.org/obo/PO_0025281	agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3034046	Persea americana	Persea americana	Lauraceae	avocado			Mexico	Michoacan		Ziracuaretiro		Ziracuaretiro	Avocado orchard					January to March of 1998 and 1999				"Castaeda-Vildzola, A., Equihua-Martnez, A., Valds-Carrasco, J., Barrientos-Priego, A. F., Ish-Am, G., & Gazit, S. (1999). Insectos polinizadores del aguacatero en los estados de Mxico y Michoacn.Revista Chapingo Serie Horticultura,5, 129-136."	Journal Article	Yes	Rachel Behm	pollen amount measured on individual species	
460	LiteratureRecord	https://www.gbif.org/species/1310720	Polistes mexicanus	Polistes mexicanus	Vespidae				adult		http://purl.obolibrary.org/obo/RO_0002455		Pollinating	Pollen	http://purl.obolibrary.org/obo/PO_0025281	agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3034046	Persea americana	Persea americana	Lauraceae	avocado			Mexico	Mexico		Cotacepec Harinas		Cotacepec Harinas	Avocado orchard					January to March of 1998 and 1999				"Castaeda-Vildzola, A., Equihua-Martnez, A., Valds-Carrasco, J., Barrientos-Priego, A. F., Ish-Am, G., & Gazit, S. (1999). Insectos polinizadores del aguacatero en los estados de Mxico y Michoacn.Revista Chapingo Serie Horticultura,5, 129-136."	Journal Article	Yes	Rachel Behm	pollen amount measured on individual species	
461	LiteratureRecord	https://www.gbif.org/species/1310935	Polistes oculatus	Polistes oculatus	Vespidae				adult		http://purl.obolibrary.org/obo/RO_0002455		Pollinating	Pollen	http://purl.obolibrary.org/obo/PO_0025281	agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3034046	Persea americana	Persea americana	Lauraceae	avocado			Mexico	Mexico		Cotacepec Harinas		Cotacepec Harinas	Avocado orchard					January to March of 1998 and 1999				"Castaeda-Vildzola, A., Equihua-Martnez, A., Valds-Carrasco, J., Barrientos-Priego, A. F., Ish-Am, G., & Gazit, S. (1999). Insectos polinizadores del aguacatero en los estados de Mxico y Michoacn.Revista Chapingo Serie Horticultura,5, 129-136."	Journal Article	Yes	Rachel Behm	pollen amount measured on individual species	
462	LiteratureRecord	https://www.gbif.org/species/1310902	Polistes pacificus	Polistes pacificus	Vespidae				adult		http://purl.obolibrary.org/obo/RO_0002455		Pollinating	Pollen	http://purl.obolibrary.org/obo/PO_0025281	agricultural	http://purl.obolibrary.org/obo/ENVO_01000311	https://www.gbif.org/species/3034046	Persea americana	Persea americana	Lauraceae	avocado			Mexico	Mexico		Cotacepec Harinas		Cotacepec Harinas	Avocado orchard					January to March of 1998 and 1999				"Castaeda-Vildzola, A., Equihua-Martnez, A., Valds-Carrasco, J., Barrientos-Priego, A. F., Ish-Am, G., & Gazit, S. (1999). Insectos polinizadores del aguacatero en los estados de Mxico y Michoacn.Revista Chapingo Serie Horticultura,5, 129-136."	Journal Article	Yes	Rachel Behm	pollen amount measured on individual species	
