interactionID	basisOfRecord	sourceTaxonId	sourceTaxonName	sourceVerbatimName	sourceFamilyName	sourceCommonName	sourceSexName	sourceSexID	sourceLifeStageName	sourceAssociatedSequences	interactionTypeId	isNegated	interactionTypeName	targetBodyPartName	targetBodyPartId	experimentalConditionName	experimentalConditionId	targetTaxonId	targetTaxonName	targetVerbatimName	targetFamilyName	targetCommonName	targetLifeStageName	targetAssociatedSequences	country	stateProvince	county	verbatimLocality	localityId	locality	habitat	decimalLatitude	decimalLongitude	minimumElevationInMeters	maximumElevationInMeters	verbatimEventDate	eventDate	eventTime	referenceDoi	referenceCitation	referenceType	primarySource	enteredBy	notes
156	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154396#null	Apis mellifera		Apidae	European honey bee					http://purl.obolibrary.org/obo/RO_0002622		visits flowers of	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/7406045	Centaurea cineraria		Asteraceae	dusty miller			United States of America	California	Alameda	Residential neighborhoods in the cities of Albany and Berkeley, San Francisco Bay Area, California		Residential neighborhood	Ornamental Garden				275	March-October; 1999-2003			10.2317/0407.08.1	Frankie, G. W., Thorp, R. W., Schindler, M., Hernandez, J., Ertter, B., & Rizzardi, M. (2005). Ecological Patterns of Bees and Their Host Ornamental Flowers in Two Northern California Cities.Journal of the Kansas Entomological Society,78(3), 227246. https://doi.org/10.2317/0407.08.1		TRUE	zachary_brown	Exotic plant to California
157	literatureRecord	https://www.gbif.org/species/1340278	Bombus		Apidae	bumble bee					http://purl.obolibrary.org/obo/RO_0002622		visits flowers of	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/7406045	Centaurea cineraria		Asteraceae	dusty miller			United States of America	California	Alameda	Residential neighborhoods in the cities of Albany and Berkeley, San Francisco Bay Area, California		Residential neighborhood	Ornamental Garden				275	March-October; 1999-2003			10.2317/0407.08.1	Frankie, G. W., Thorp, R. W., Schindler, M., Hernandez, J., Ertter, B., & Rizzardi, M. (2005). Ecological Patterns of Bees and Their Host Ornamental Flowers in Two Northern California Cities.Journal of the Kansas Entomological Society,78(3), 227246. https://doi.org/10.2317/0407.08.1		TRUE	zachary_brown	Exotic plant to California
158	literatureRecord	https://www.gbif.org/species/1340278	Bombus		Apidae	bumble bee					http://purl.obolibrary.org/obo/RO_0002622		visits flowers of	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3104497	Chrysanthemum frutescens		Asteraceae	marguerite, paris daisy			United States of America	California	Alameda	Residential neighborhoods in the cities of Albany and Berkeley, San Francisco Bay Area, California		Residential neighborhood	Ornamental Garden				275	March-October; 1999-2003			10.2317/0407.08.1	Frankie, G. W., Thorp, R. W., Schindler, M., Hernandez, J., Ertter, B., & Rizzardi, M. (2005). Ecological Patterns of Bees and Their Host Ornamental Flowers in Two Northern California Cities.Journal of the Kansas Entomological Society,78(3), 227246. https://doi.org/10.2317/0407.08.1		TRUE	zachary_brown	Exotic plant to California
159	literatureRecord	https://www.gbif.org/species/5040596	Melissodes		Anthophoridae	long-horned bee					http://purl.obolibrary.org/obo/RO_0002622		visits flowers of	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/8534879	Coreopsis grandiflora		Asteraceae				United States of America	California	Alameda	Residential neighborhoods in the cities of Albany and Berkeley, San Francisco Bay Area, California		Residential neighborhood	Ornamental Garden				275	March-October; 1999-2003			10.2317/0407.08.1	Frankie, G. W., Thorp, R. W., Schindler, M., Hernandez, J., Ertter, B., & Rizzardi, M. (2005). Ecological Patterns of Bees and Their Host Ornamental Flowers in Two Northern California Cities.Journal of the Kansas Entomological Society,78(3), 227246. https://doi.org/10.2317/0407.08.1		TRUE	zachary_brown	Exotic plant to California
160	literatureRecord	https://www.gbif.org/species/5040596	Melissodes		Anthophoridae	long-horned bee					http://purl.obolibrary.org/obo/RO_0002622		visits flowers of	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3133950	Coreopsis tinctoria		Asteraceae	calliopsis			United States of America	California	Alameda	Residential neighborhoods in the cities of Albany and Berkeley, San Francisco Bay Area, California		Residential neighborhood	Ornamental Garden				275	March-October; 1999-2003			10.2317/0407.08.1	Frankie, G. W., Thorp, R. W., Schindler, M., Hernandez, J., Ertter, B., & Rizzardi, M. (2005). Ecological Patterns of Bees and Their Host Ornamental Flowers in Two Northern California Cities.Journal of the Kansas Entomological Society,78(3), 227246. https://doi.org/10.2317/0407.08.1		TRUE	zachary_brown	Exotic plant to California
161	literatureRecord	https://www.gbif.org/species/5040596	Melissodes		Anthophoridae	long-horned bee					http://purl.obolibrary.org/obo/RO_0002622		visits flowers of	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/9715242	Coreopsis		Asteraceae	tickseed			United States of America	California	Alameda	Residential neighborhoods in the cities of Albany and Berkeley, San Francisco Bay Area, California		Residential neighborhood	Ornamental Garden				275	March-October; 1999-2003			10.2317/0407.08.1	Frankie, G. W., Thorp, R. W., Schindler, M., Hernandez, J., Ertter, B., & Rizzardi, M. (2005). Ecological Patterns of Bees and Their Host Ornamental Flowers in Two Northern California Cities.Journal of the Kansas Entomological Society,78(3), 227246. https://doi.org/10.2317/0407.08.1		TRUE	zachary_brown	Exotic plant to California
162	literatureRecord	https://www.gbif.org/species/5040596	Melissodes		Anthophoridae	long-horned bee					http://purl.obolibrary.org/obo/RO_0002622		visits flowers of	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3098912	Cosmos bipinnatus		Asteraceae	cosmos			United States of America	California	Alameda	Residential neighborhoods in the cities of Albany and Berkeley, San Francisco Bay Area, California		Residential neighborhood	Ornamental Garden				275	March-October; 1999-2003			10.2317/0407.08.1	Frankie, G. W., Thorp, R. W., Schindler, M., Hernandez, J., Ertter, B., & Rizzardi, M. (2005). Ecological Patterns of Bees and Their Host Ornamental Flowers in Two Northern California Cities.Journal of the Kansas Entomological Society,78(3), 227246. https://doi.org/10.2317/0407.08.1		TRUE	zachary_brown	Exotic plant to California
163	literatureRecord	https://www.gbif.org/species/1338333	Coelioxys		Megachilidae	leaf-cutting cuckoo bee, sharp-tailed bees					http://purl.obolibrary.org/obo/RO_0002622		visits flowers of	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3098912	Cosmos bipinnatus		Asteraceae	cosmos			United States of America	California	Alameda	Residential neighborhoods in the cities of Albany and Berkeley, San Francisco Bay Area, California		Residential neighborhood	Ornamental Garden				275	March-October; 1999-2003			10.2317/0407.08.1	Frankie, G. W., Thorp, R. W., Schindler, M., Hernandez, J., Ertter, B., & Rizzardi, M. (2005). Ecological Patterns of Bees and Their Host Ornamental Flowers in Two Northern California Cities.Journal of the Kansas Entomological Society,78(3), 227246. https://doi.org/10.2317/0407.08.1		TRUE	zachary_brown	Exotic plant to California
164	literatureRecord	https://www.gbif.org/species/1340278	Bombus		Apidae	bumble bee					http://purl.obolibrary.org/obo/RO_0002622		visits flowers of	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3098912	Cosmos bipinnatus		Asteraceae	cosmos			United States of America	California	Alameda	Residential neighborhoods in the cities of Albany and Berkeley, San Francisco Bay Area, California		Residential neighborhood	Ornamental Garden				275	March-October; 1999-2003			10.2317/0407.08.1	Frankie, G. W., Thorp, R. W., Schindler, M., Hernandez, J., Ertter, B., & Rizzardi, M. (2005). Ecological Patterns of Bees and Their Host Ornamental Flowers in Two Northern California Cities.Journal of the Kansas Entomological Society,78(3), 227246. https://doi.org/10.2317/0407.08.1		TRUE	zachary_brown	Exotic plant to California
165	literatureRecord	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154396#null	Apis mellifera		Apidae	European honey bee					http://purl.obolibrary.org/obo/RO_0002622		visits flowers of	flower	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3098912	Cosmos bipinnatus		Asteraceae	cosmos			United States of America	California	Alameda	Residential neighborhoods in the cities of Albany and Berkeley, San Francisco Bay Area, California		Residential neighborhood	Ornamental Garden				275	March-October; 1999-2003			10.2317/0407.08.1	Frankie, G. W., Thorp, R. W., Schindler, M., Hernandez, J., Ertter, B., & Rizzardi, M. (2005). Ecological Patterns of Bees and Their Host Ornamental Flowers in Two Northern California Cities.Journal of the Kansas Entomological Society,78(3), 227246. https://doi.org/10.2317/0407.08.1		TRUE	zachary_brown	Exotic plant to California
